time,place,mag,depth,lon,lat,type,alert,tsunami,status,id,hour,month,day_of_week,tsl,hazard_label,target,zone,norm_mag,norm_depth,risk_score
2019-04-09 19:37:04.754,"158 km NE of Angoram, Papua New Guinea",4.5,10.09,145.2356,-3.24,earthquake,,0,reviewed,",us700037nf,",19,4,1,1.2839838888888888,MEDIUM,1,0,0.45,0.9855857142857143,6.206757142857143
2023-11-30 09:08:41.455,"44 km N of Labuan Bajo, Indonesia",4.5,175.981,119.8861,-8.0933,earthquake,,0,reviewed,",us7000lggy,",9,11,3,1.228916111111111,MEDIUM,1,0,0.45,0.7485985714285714,5.495795714285714
2020-06-08 22:34:15.679,"47 km W of Kigorobya, Uganda",4.5,10.0,30.8804,1.615,earthquake,,0,reviewed,",us6000aawt,",22,6,0,2.748850277777778,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2017-08-30 08:03:42.440,"99 km SE of Yigo Village, Guam",5.2,10.0,145.6228,12.9924,earthquake,,0,reviewed,",us2000ad3j,",8,8,2,0.6925722222222223,MEDIUM,1,0,0.52,0.9857142857142858,6.557142857142857
2021-09-09 01:43:33.032,West Chile Rise,4.6,10.0,-93.6231,-38.3436,earthquake,,0,reviewed,",us7000f9iw,",1,9,3,0.32883388888888887,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2017-05-25 10:45:29.440,"115 km SSW of Padangsidempuan, Indonesia",4.8,67.16,98.8923,0.4103,earthquake,,0,reviewed,",us10008v9l,",10,5,3,0.7150472222222223,MEDIUM,1,0,0.48,0.9040571428571429,6.112171428571428
2018-08-19 00:52:32.450,"253 km E of Levuka, Fiji",5.3,511.33,-178.2859,-18.1161,earthquake,,0,reviewed,",us1000gck9,",0,8,6,0.018091666666666666,MEDIUM,1,1,0.53,0.26952857142857145,4.458585714285714
2022-03-24 19:45:19.432,"115 km SSW of La Esperanza (El Zapotal), Mexico",4.5,10.0,-93.7464,14.5722,earthquake,,0,reviewed,",us7000gwz6,",19,3,3,0.9697975000000001,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2023-05-01 22:39:52.980,South Sandwich Islands region,4.5,23.323,-24.9186,-58.5847,earthquake,,0,reviewed,",us6000k9sk,",22,5,0,6.742890833333333,MEDIUM,1,0,0.45,0.9666814285714286,6.150044285714285
2022-12-05 01:11:29.887,South Sandwich Islands region,4.6,61.89,-28.2916,-55.7929,earthquake,,0,reviewed,",us6000j859,",1,12,0,1.5531816666666667,MEDIUM,1,0,0.45999999999999996,0.9115857142857143,6.034757142857142
2019-05-14 14:56:12.772,"100 km ESE of Kokopo, Papua New Guinea",4.5,10.0,153.0517,-4.804,earthquake,,0,reviewed,",us60003qlz,",14,5,1,0.03201194444444444,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2015-08-13 11:24:57.330,Banda Sea,4.5,160.87,129.8305,-6.5116,earthquake,,0,reviewed,",us100031xe,",11,8,3,0.7509694444444444,MEDIUM,1,0,0.45,0.7701857142857143,5.560557142857142
2021-01-18 15:55:31.813,"83 km NE of Hihifo, Tonga",4.9,10.0,-173.1907,-15.474,earthquake,,0,reviewed,",us7000d3pi,",15,1,0,0.9792236111111111,MEDIUM,1,1,0.49000000000000005,0.9857142857142858,6.407142857142857
2022-08-30 03:49:34.548,Greece,4.6,10.0,20.4475,38.6584,earthquake,,0,reviewed,",us7000i3l9,",3,8,1,2.8579577777777776,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2023-10-06 11:34:03.435,"72 km SSW of Nikolski, Alaska",4.5,34.085,-169.2712,52.3393,earthquake,,0,reviewed,",us6000ldf6,ak023ctlow6o,",11,10,4,0.09909944444444443,MEDIUM,1,0,0.45,0.9513071428571429,6.103921428571429
2015-03-24 00:29:59.210,"Tarapaca, Chile",4.6,135.86,-69.3575,-18.5012,earthquake,,0,reviewed,",us10001q3c,",0,3,1,0.5258861111111112,MEDIUM,1,0,0.45999999999999996,0.8059142857142857,5.717742857142857
2023-09-28 00:08:01.049,Carlsberg Ridge,4.6,10.0,66.3947,2.6204,earthquake,,0,reviewed,",us6000lbb9,",0,9,3,0.14907277777777778,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-04-08 00:45:17.380,South Sandwich Islands region,4.6,49.85,-25.1553,-57.5213,earthquake,,0,reviewed,",us200026xl,",0,4,2,0.091175,MEDIUM,1,0,0.45999999999999996,0.9287857142857143,6.086357142857143
2016-08-22 04:52:49.520,South Georgia Island region,5.0,10.0,-31.1641,-55.1969,earthquake,,0,reviewed,",us10006fpi,",4,8,0,0.06874722222222222,MEDIUM,1,0,0.5,0.9857142857142858,6.457142857142857
2024-01-02 02:49:31.315,"99 km E of Aras-asan, Philippines",4.6,10.0,127.2178,8.8429,earthquake,,0,reviewed,",us6000m12p,",2,1,1,1.5332630555555555,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2021-11-18 19:29:59.114,South Sandwich Islands region,4.6,35.0,-26.6216,-59.7073,earthquake,,0,reviewed,",us7000fwhn,",19,11,3,0.6587475,MEDIUM,1,0,0.45999999999999996,0.95,6.149999999999999
2024-02-24 17:44:36.190,"58 km W of Neiafu, Tonga",4.7,98.888,-174.5411,-18.6314,earthquake,,0,reviewed,",us7000m1dr,",17,2,5,0.004516666666666667,MEDIUM,1,1,0.47000000000000003,0.8587314285714286,5.926194285714286
2015-11-28 02:22:00.750,Reykjanes Ridge,4.7,10.0,-35.3016,53.3977,earthquake,,0,reviewed,",gcmt20151128022200,us100042pq,",2,11,5,1.4937444444444443,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2021-03-06 16:36:19.338,Greece,4.5,10.0,22.2378,39.6816,earthquake,,0,reviewed,",us7000dgjq,",16,3,5,0.12216833333333332,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2024-06-13 11:38:09.080,"67 km SE of Fīrūzābād, Iran",4.6,10.0,53.0169,28.3842,earthquake,,0,reviewed,",us7000ms44,",11,6,3,0.3444336111111111,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2020-03-27 22:08:02.701,"158 km W of Neiafu, Tonga",4.5,266.65,-175.4813,-18.6868,earthquake,,0,reviewed,",us70008kaf,",22,3,4,0.23518888888888886,MEDIUM,1,1,0.45,0.6190714285714286,5.107214285714285
2022-05-17 03:04:23.541,South Sandwich Islands region,4.6,10.0,-26.6822,-60.3735,earthquake,,0,reviewed,",us6000hnbf,",3,5,1,1.3336497222222223,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-04-29 04:56:58.320,South Indian Ocean,4.5,10.0,80.7108,-0.9402,earthquake,,0,reviewed,",us20002c97,",4,4,2,1.5152805555555555,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2021-01-08 03:54:44.220,"117 km NE of Aksu, China",4.7,10.0,81.0862,42.0518,earthquake,,0,reviewed,",us7000d131,",3,1,4,0.09623222222222222,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2019-05-16 16:22:17.474,"41 km WSW of Jiquilillo, Nicaragua",5.9,71.96,-87.8168,12.6436,earthquake,green,0,reviewed,",us70003m2q,",16,5,3,1.7208166666666667,MEDIUM,1,0,0.5900000000000001,0.8972,6.6415999999999995
2023-05-05 10:17:17.692,"108 km SW of Kokopo, Papua New Guinea",4.9,134.857,151.5373,-4.9972,earthquake,,0,reviewed,",us6000k9ps,",10,5,4,1.6545891666666666,MEDIUM,1,0,0.49000000000000005,0.8073471428571428,5.872041428571428
2015-03-14 00:18:43.950,Drake Passage,4.7,10.0,-66.8721,-57.475,earthquake,,0,reviewed,",us10001mae,",0,3,5,1.5886722222222223,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2016-09-15 01:06:30.870,South Sandwich Islands region,4.9,112.55,-27.4112,-56.0176,earthquake,,0,reviewed,",us10006ry3,",1,9,3,1.9681722222222222,MEDIUM,1,0,0.49000000000000005,0.8392142857142857,5.967642857142858
2017-11-13 01:27:52.730,Guam region,4.8,41.18,143.9224,12.4819,earthquake,,0,reviewed,",us2000bmh9,",1,11,0,0.8951555555555556,MEDIUM,1,0,0.48,0.9411714285714285,6.223514285714286
2022-10-14 15:35:32.111,"107 km SSW of Curahuara de Carangas, Bolivia",4.7,154.514,-68.9446,-18.7075,earthquake,,0,reviewed,",us6000itny,",15,10,4,1.0907841666666667,MEDIUM,1,0,0.47000000000000003,0.7792657142857142,5.687797142857143
2022-09-30 20:37:38.689,"35 km NNE of Sibolga, Indonesia",5.0,10.098,98.9447,2.0209,earthquake,,0,reviewed,",us6000ips6,",20,9,4,0.7195872222222223,MEDIUM,1,0,0.5,0.9855742857142857,6.456722857142857
2016-02-14 07:10:45.870,"260 km SE of Hihifo, Tonga",5.3,22.83,-171.8895,-17.4196,earthquake,,0,reviewed,",us2000502w,gcmt20160214071045,",7,2,6,4.855605555555556,MEDIUM,1,1,0.53,0.9673857142857143,6.552157142857143
2023-08-19 06:34:36.212,"1 km SSE of Bacolod, Philippines",4.8,69.143,126.292,8.9217,earthquake,,0,reviewed,",us7000kpfc,",6,8,5,2.852736666666667,MEDIUM,1,0,0.48,0.9012242857142857,6.103672857142857
2018-06-14 19:46:59.170,"109 km N of Tobelo, Indonesia",5.0,52.19,128.1231,2.7075,earthquake,,0,reviewed,",us1000erqd,",19,6,3,1.578752777777778,MEDIUM,1,0,0.5,0.9254428571428571,6.2763285714285715
2023-01-30 14:11:33.407,"19 km ENE of Jacó, Costa Rica",4.5,44.932,-84.4658,9.6802,earthquake,,0,reviewed,",us6000jkc9,",14,1,0,0.7618075,MEDIUM,1,0,0.45,0.9358114285714285,6.057434285714285
2016-06-13 06:54:56.620,"178 km SSE of Naze, Japan",4.5,10.0,130.1395,26.8655,earthquake,,0,reviewed,",us200065is,",6,6,0,1.9954666666666667,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2024-05-06 20:03:39.043,South Atlantic Ocean,4.7,10.0,-4.7752,-0.4089,earthquake,,0,reviewed,",us6000mwtf,",20,5,0,1.1322308333333333,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2018-05-29 00:30:51.890,"67 km WNW of Neiafu, Tonga",4.9,93.9,-174.6075,-18.5181,earthquake,,0,reviewed,",us1000edp4,",0,5,1,2.3046249999999997,MEDIUM,1,1,0.49000000000000005,0.8658571428571429,6.047571428571429
2017-12-03 21:32:45.120,"196 km N of Sola, Vanuatu",4.9,168.14,167.3133,-12.1128,earthquake,,0,reviewed,",us1000bkmx,",21,12,6,1.9583972222222221,MEDIUM,1,0,0.49000000000000005,0.7598,5.7294
2015-05-17 20:05:36.730,east of the North Island of New Zealand,4.6,35.0,-179.2203,-35.2151,earthquake,,0,reviewed,",us10002civ,",20,5,6,0.2460111111111111,MEDIUM,1,1,0.45999999999999996,0.95,6.149999999999999
2015-03-29 07:50:54.290,"138 km NW of Ternate, Indonesia",5.6,45.05,126.4846,1.6535,earthquake,green,0,reviewed,",us10001rqx,gcmt20150329075053,iscgem610587211,",7,3,6,0.8438027777777778,MEDIUM,1,0,0.5599999999999999,0.9356428571428571,6.606928571428571
2018-02-14 21:28:58.140,"20 km NW of Poso, Indonesia",5.0,38.89,120.615,-1.2755,earthquake,,0,reviewed,",us2000d2c0,",21,2,2,1.1577111111111111,MEDIUM,1,0,0.5,0.9444428571428571,6.33332857142857
2017-12-21 01:56:53.290,"Izu Islands, Japan region",5.2,7.8,142.5379,29.293,earthquake,,0,reviewed,",us1000bu37,",1,12,3,1.2383805555555556,MEDIUM,1,0,0.52,0.9888571428571429,6.566571428571429
2023-02-09 06:09:30.629,"121 km WNW of Tobelo, Indonesia",4.5,106.673,127.0319,2.22,earthquake,,0,reviewed,",us6000jmni,",6,2,3,2.2430891666666666,MEDIUM,1,0,0.45,0.84761,5.79283
2015-03-01 16:50:11.930,south of the Fiji Islands,4.7,548.12,179.2501,-23.9842,earthquake,,0,reviewed,",usc000tu7j,",16,3,6,1.0315055555555557,MEDIUM,1,0,0.47000000000000003,0.2169714285714286,4.000914285714286
2022-05-20 12:31:06.120,"149 km SE of Sarangani, Philippines",4.6,87.18,126.2774,4.3248,earthquake,,0,reviewed,",us6000hmlc,",12,5,4,3.3037205555555555,MEDIUM,1,0,0.45999999999999996,0.8754571428571428,5.926371428571429
2017-02-20 03:56:45.190,"109 km SSE of Lata, Solomon Islands",5.0,49.66,166.3501,-11.5455,earthquake,,0,reviewed,",us20008kus,iscgem610231661,",3,2,0,0.9684611111111111,MEDIUM,1,0,0.5,0.9290571428571428,6.287171428571429
2017-06-14 07:23:51.470,"87 km WSW of Puerto Madero, Mexico",5.4,10.0,-93.1019,14.2914,earthquake,,0,reviewed,",us20009mbr,",7,6,2,0.7512249999999999,MEDIUM,1,0,0.54,0.9857142857142858,6.657142857142857
2019-04-16 00:54:13.922,"107 km NW of Vallenar, Chile",4.6,34.8,-71.4598,-27.8289,earthquake,,0,reviewed,",us700036qr,",0,4,1,0.10707611111111111,MEDIUM,1,0,0.45999999999999996,0.9502857142857143,6.150857142857142
2016-06-04 05:56:26.960,"100 km S of Fukuech?, Japan",4.8,1.65,128.8191,31.7956,earthquake,,0,reviewed,",us20006209,",5,6,5,0.9397222222222222,MEDIUM,1,0,0.48,0.9976428571428572,6.3929285714285715
2021-07-11 22:09:58.328,"Kermadec Islands, New Zealand",4.6,131.35,-178.1072,-30.0985,earthquake,,0,reviewed,",us7000em9m,",22,7,6,0.5328430555555556,MEDIUM,1,1,0.45999999999999996,0.8123571428571429,5.737071428571428
2018-09-06 14:43:48.700,"37 km ESE of Chitose, Japan",4.5,35.0,142.0853,42.7233,earthquake,,0,reviewed,",us2000h9cw,",14,9,3,1.3687333333333331,MEDIUM,1,0,0.45,0.95,6.1
2023-12-02 16:29:28.206,"42 km NE of Barcelona, Philippines",4.8,61.367,126.7321,8.4037,earthquake,,0,reviewed,",us7000lgze,",16,12,5,0.04775722222222222,MEDIUM,1,0,0.48,0.9123328571428572,6.136998571428571
2016-09-24 21:37:01.960,Fiji region,5.0,591.28,-178.1748,-19.9265,earthquake,,0,reviewed,",us10006v0j,",21,9,5,0.03309722222222222,MEDIUM,1,1,0.5,0.15531428571428574,3.9659428571428568
2015-05-08 03:33:47.360,"118 km SSW of Panguna, Papua New Guinea",4.5,10.0,154.9049,-7.2159,earthquake,,0,reviewed,",us100029gc,",3,5,4,0.35717777777777776,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2022-02-03 23:53:31.646,"99 km SSE of King Cove, Alaska",5.4,31.22,-161.5975,54.2697,earthquake,green,1,reviewed,",ak0221kma6yf,us7000ghrq,at00r6r6d5,usauto7000ghrq,",23,2,3,0.903143888888889,MEDIUM,1,0,0.54,0.9554,6.5662
2023-12-03 08:41:55.724,"37 km NE of Barcelona, Philippines",4.9,71.598,126.6878,8.3892,earthquake,,0,reviewed,",us7000lfsw,",8,12,6,0.004686944444444445,MEDIUM,1,0,0.49000000000000005,0.8977171428571429,6.143151428571429
2021-01-11 10:51:16.721,"270 km WNW of Haveluloto, Tonga",4.8,470.84,-177.6905,-20.4215,earthquake,,0,reviewed,",us6000d7eh,",10,1,0,3.5369591666666667,MEDIUM,1,1,0.48,0.32737142857142865,4.382114285714286
2023-02-11 11:35:48.278,"64 km S of Hualien City, Taiwan",4.7,35.037,121.6211,23.3969,earthquake,,0,reviewed,",us6000jnal,",11,2,5,2.6786830555555556,MEDIUM,1,0,0.47000000000000003,0.9499471428571429,6.199841428571428
2022-01-26 17:23:29.030,"75 km N of Hihifo, Tonga",4.5,35.0,-173.8123,-15.2721,earthquake,,0,reviewed,",us7000ghcr,",17,1,2,0.7860794444444444,MEDIUM,1,1,0.45,0.95,6.1
2019-01-21 16:47:48.700,"187 km ESE of Sarangani, Philippines",5.0,14.07,126.885,4.4905,earthquake,,0,reviewed,",us2000j6va,",16,1,0,0.7802666666666667,MEDIUM,1,0,0.5,0.9799,6.4397
2020-02-08 06:17:57.956,"165 km ESE of Iquique, Chile",5.2,108.34,-68.7137,-20.8279,earthquake,,0,reviewed,",us70007leh,",6,2,5,3.409765,MEDIUM,1,0,0.52,0.8452285714285714,6.135685714285714
2016-12-21 01:04:51.620,"5 km SW of Esmeraldas, Ecuador",4.8,10.0,-79.6856,0.9239,earthquake,,0,reviewed,",us10007llb,",1,12,2,0.7935083333333334,MEDIUM,1,0,0.48,0.9857142857142858,6.357142857142857
2020-05-24 03:52:21.175,"117 km SW of La Esperanza (El Zapotal), Mexico",5.3,11.92,-93.814,14.5973,earthquake,green,0,reviewed,",us70009pb6,",3,5,6,0.14480805555555554,MEDIUM,1,0,0.53,0.9829714285714286,6.598914285714286
2015-07-08 06:55:52.080,South Sandwich Islands region,4.5,10.0,-29.5345,-59.5285,earthquake,,0,reviewed,",us200030wx,",6,7,2,0.04242777777777778,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2019-07-06 03:25:27.970,"23km ESE of Little Lake, CA",4.61,10.32,-117.6708333,35.8606667,earthquake,green,0,reviewed,",us70004bpr,ci37219172,",3,7,5,0.02701388888888889,MEDIUM,1,0,0.461,0.9852571428571428,6.260771428571427
2020-10-10 17:38:00.765,"33 km WNW of Moir?ng, India",5.5,53.0,93.4997,24.6661,earthquake,green,0,reviewed,",us6000c7ce,pt20284000,",17,10,5,0.30228944444444444,MEDIUM,1,0,0.55,0.9242857142857143,6.522857142857142
2022-09-15 22:01:19.158,"276 km NE of Hadibu, Yemen",4.5,10.0,55.7462,14.4879,earthquake,,0,reviewed,",us7000ia5t,",22,9,3,0.9242863888888889,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2015-03-22 02:20:34.320,"118 km W of Copiapó, Chile",4.6,16.78,-71.5076,-27.5491,earthquake,,0,reviewed,",us10001piy,",2,3,6,0.1679027777777778,MEDIUM,1,0,0.45999999999999996,0.9760285714285715,6.228085714285713
2023-02-07 05:59:52.508,"78 km NNE of Saipan, Northern Mariana Islands",4.7,113.88,145.9842,15.8878,earthquake,,0,reviewed,",us6000jm66,",5,2,1,2.543408888888889,MEDIUM,1,0,0.47000000000000003,0.8373142857142857,5.861942857142857
2024-10-30 02:18:41.991,"17 km ENE of Murghob, Tajikistan",4.5,131.267,74.1476,38.2418,earthquake,,0,reviewed,",us7000nnxq,",2,10,2,2.569656944444444,MEDIUM,1,0,0.45,0.8124757142857143,5.6874271428571435
2024-11-01 08:48:09.334,"135 km W of Abepura, Indonesia",4.9,32.937,139.4168,-2.713,earthquake,,0,reviewed,",us7000npbh,",8,11,4,0.23777944444444443,MEDIUM,1,0,0.49000000000000005,0.9529471428571429,6.308841428571429
2016-11-02 05:33:26.590,"28 km SSE of Takanosu, Japan",4.7,10.36,140.502,39.9916,earthquake,,0,reviewed,",us100073mu,",5,11,2,1.8152472222222222,MEDIUM,1,0,0.47000000000000003,0.9852,6.3056
2019-10-21 14:02:05.111,South Sandwich Islands region,4.6,10.0,-26.6345,-55.4016,earthquake,,0,reviewed,",us7000617q,",14,10,0,0.14983638888888887,MEDIUM,1,0,0.45999999999999996,0.9857142857142858,6.257142857142856
2015-12-22 10:06:54.850,"Pulau Pulau Tanimbar, Indonesia",4.7,46.74,130.1344,-7.7705,earthquake,,0,reviewed,",us100048qt,",10,12,1,6.296905555555556,MEDIUM,1,0,0.47000000000000003,0.9332285714285714,6.149685714285714
2019-12-01 09:04:30.474,"54 km W of Pangai, Tonga",4.6,142.18,-174.8776,-19.8481,earthquake,,0,reviewed,",us60006pgf,",9,12,6,3.2655080555555553,MEDIUM,1,1,0.45999999999999996,0.7968857142857143,5.690657142857143
2023-05-24 15:17:49.137,"78 km WNW of Candelaria, Argentina",4.6,136.761,-66.6227,-31.8581,earthquake,,0,reviewed,",us7000k3gx,",15,5,2,2.0449108333333332,MEDIUM,1,0,0.45999999999999996,0.8046271428571429,5.713881428571428
2023-07-22 15:31:42.107,"158 km WSW of Fakfak, Indonesia",4.5,31.693,130.9006,-3.2059,earthquake,,0,reviewed,",us6000kwvj,",15,7,5,0.46948694444444444,MEDIUM,1,0,0.45,0.9547242857142857,6.114172857142856
2017-02-10 04:49:01.850,"75 km SE of Farkh?r, Afghanistan",4.6,115.93,70.4511,36.0949,earthquake,,0,reviewed,",us20008iua,",4,2,4,1.835136111111111,MEDIUM,1,0,0.45999999999999996,0.8343857142857143,5.803157142857143
2015-10-20 18:32:33.100,"35 km SSE of Istaravshan, Tajikistan",4.5,20.9,69.1746,39.6217,earthquake,,0,reviewed,",us10003pyt,",18,10,1,2.8362,MEDIUM,1,0,0.45,0.9701428571428572,6.160428571428572
2016-03-01 18:45:22.500,"116 km E of Port-Olry, Vanuatu",4.6,20.91,168.1588,-15.0732,earthquake,,0,reviewed,",us10004uq5,",18,3,1,0.24624722222222223,MEDIUM,1,0,0.45999999999999996,0.9701285714285715,6.210385714285715
2021-03-13 12:57:30.396,Kermadec Islands region,4.6,10.0,-176.9015,-28.71,earthquake,,0,reviewed,",us7000dj2z,",12,3,5,1.000558611111111,MEDIUM,1,1,0.45999999999999996,0.9857142857142858,6.257142857142856
2022-04-18 15:38:22.520,"151 km ESE of Sarangani, Philippines",4.5,47.5,126.751,4.9483,earthquake,,0,reviewed,",us6000hfns,",15,4,0,0.11164583333333333,MEDIUM,1,0,0.45,0.9321428571428572,6.046428571428572
2015-04-28 05:11:02.230,"138 km NE of Tual, Indonesia",4.5,15.61,133.7716,-4.9106,earthquake,,0,reviewed,",us200029sh,",5,4,1,0.12689444444444445,MEDIUM,1,0,0.45,0.9777,6.1831000000000005
2017-06-14 07:53:18.560,south of the Fiji Islands,4.7,495.42,179.7997,-25.0801,earthquake,,0,reviewed,",us20009nqj,",7,6,2,0.010036111111111112,MEDIUM,1,0,0.47000000000000003,0.2922571428571429,4.226771428571428
2018-04-18 12:50:09.140,southern Mid-Atlantic Ridge,5.1,10.0,-13.2875,-24.8006,earthquake,,0,reviewed,",us2000e23a,",12,4,2,0.8469416666666666,MEDIUM,1,0,0.51,0.9857142857142858,6.507142857142857
2018-08-18 16:41:53.060,"76 km SE of Kuril’sk, Russia",4.6,70.34,148.6014,44.7627,earthquake,,0,reviewed,",us1000gccn,",16,8,5,4.634316666666667,MEDIUM,1,0,0.45999999999999996,0.8995142857142857,5.998542857142857
2016-10-07 20:24:50.760,"235 km NNE of Fais, Micronesia",4.6,35.0,141.5054,11.6584,earthquake,,0,reviewed,",us20007dvv,",20,10,4,0.5973388888888889,MEDIUM,1,0,0.45999999999999996,0.95,6.149999999999999
2020-06-25 20:29:39.466,"277 km SE of Hotan, China",4.9,10.0,82.4619,35.6587,earthquake,,0,reviewed,",us7000abky,",20,6,3,0.2254363888888889,MEDIUM,1,0,0.49000000000000005,0.9857142857142858,6.407142857142857
2020-01-17 03:19:27.585,"58 km W of Vallenar, Chile",4.5,35.0,-71.3603,-28.5996,earthquake,,0,reviewed,",us700071g0,",3,1,4,1.1394691666666668,MEDIUM,1,0,0.45,0.95,6.1
2016-08-21 00:03:06.830,South Georgia Island region,4.5,10.0,-31.1975,-55.1494,earthquake,,0,reviewed,",us20006txc,",0,8,6,1.492775,MEDIUM,1,0,0.45,0.9857142857142858,6.207142857142856
2017-04-17 21:14:29.410,"44 km SE of Tocopilla, Chile",4.5,63.8,-69.8948,-22.3842,earthquake,,0,reviewed,",us10008ifs,",21,4,0,2.0004666666666666,MEDIUM,1,0,0.45,0.9088571428571428,5.976571428571428
2016-08-12 18:20:12.230,"39 km W of Waingapu, Indonesia",5.4,48.88,119.9051,-9.6475,earthquake,,0,reviewed,",us10006dd8,iscgem609329878,",18,8,4,0.3196916666666667,MEDIUM,1,0,0.54,0.9301714285714285,6.490514285714285
2022-06-05 22:00:20.504,"138 km SW of Gataivai, Samoa",4.5,10.0,-173.2621,-14.6862,earthquake,,0,reviewed,",us7000hg8u,",22,6,6,5.418271388888888,MEDIUM,1,1,0.45,0.9857142857142858,6.207142857142856
2015-02-27 16:24:50.560,"187 km N of Saipan, Northern Mariana Islands",5.7,20.09,145.8303,16.9041,earthquake,green,0,reviewed,",usc000ttnw,iscgem606755385,",16,2,4,0.9482944444444444,MEDIUM,1,0,0.5700000000000001,0.9713,6.7639
2023-12-22 01:41:54.871,"216 km SSW of Pelabuhanratu, Indonesia",4.7,10.0,105.5688,-8.6868,earthquake,,0,reviewed,",us7000lkse,",1,12,4,0.5059675,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
2023-05-19 04:33:08.520,southeast of the Loyalty Islands,5.1,35.908,170.5591,-23.22,earthquake,,0,reviewed,",us6000kd23,",4,5,4,0.06969388888888889,MEDIUM,1,0,0.51,0.9487028571428572,6.396108571428572
2018-05-22 20:11:02.840,"46 km N of Shimokizukuri, Japan",4.6,151.89,140.3652,41.2337,earthquake,,0,reviewed,",us1000ea4r,",20,5,1,0.5436916666666667,MEDIUM,1,0,0.45999999999999996,0.7830142857142858,5.649042857142858
2024-12-14 22:08:20.801,south of the Kermadec Islands,4.9,10.0,-178.4204,-33.3155,earthquake,,0,reviewed,",us7000nyxd,",22,12,5,0.34091999999999995,MEDIUM,1,1,0.49000000000000005,0.9857142857142858,6.407142857142857
2019-08-12 10:35:28.468,"80 km NW of Queenstown, New Zealand",5.4,10.0,167.9051,-44.5471,earthquake,green,0,reviewed,",us600053z3,",10,8,0,2.0679688888888887,MEDIUM,1,0,0.54,0.9857142857142858,6.657142857142857
2023-05-20 11:02:31.076,southeast of the Loyalty Islands,4.7,10.0,170.4765,-22.9527,earthquake,,0,reviewed,",us7000k3z5,",11,5,5,1.253936388888889,MEDIUM,1,0,0.47000000000000003,0.9857142857142858,6.307142857142857
